source_url,target_url,match_type,action_type,action_code
/%d1%81%d0%ba%d0%be%d0%bb%d1%8c%d0%ba%d0%be-%d1%81%d1%82%d0%be%d1%8f%d1%82-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%bb%d0%b8%d0%bd%d0%b7%d1%8b/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d1%86%d0%b5%d0%bd%d0%b0-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d1%85-%d0%bb%d0%b8%d0%bd%d0%b7-shamir-%d0%b8%d0%bd%d0%bd%d0%be%d0%b2%d0%b0%d1%86/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d1%86%d0%b5%d0%bd%d0%b0-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d1%85-%d0%bb%d0%b8%d0%bd%d0%b7-rodenstock-%d0%be%d0%b1%d0%b7%d0%be%d1%80-%d0%bc/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d1%87%d1%82%d0%be-%d1%82%d0%b0%d0%ba%d0%be%d0%b5-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%bb%d0%b8%d0%bd%d0%b7%d1%8b-%d0%b8-%d0%b7%d0%b0%d1%87/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d1%81%d0%ba%d0%be%d0%bb%d1%8c%d0%ba%d0%be-%d1%81%d1%82%d0%be%d1%8f%d1%82-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%be%d1%87%d0%ba%d0%b8-%d0%b8/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%ba%d0%b0%d0%ba-%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d1%8c%d0%bd%d0%be-%d0%b2%d1%8b%d0%b1%d1%80%d0%b0%d1%82%d1%8c-%d0%be%d0%bf%d1%80%d0%b0%d0%b2%d1%83-%d0%b4%d0%bb%d1%8f-%d0%bc%d1%83%d0%bb%d1%8c/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bc%d0%b8%d0%be%d0%bf%d0%b8%d1%8f-%d1%83-%d0%b4%d0%b5%d1%82%d0%b5%d0%b9/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%bb%d0%b8%d0%bd%d0%b7%d1%8b-%d0%ba%d0%b0%d0%ba-%d0%be%d0%bd%d0%b8-%d0%bc%d0%b5%d0%bd%d1%8f%d1%8e/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%b2%d0%b8%d0%b4%d1%8b-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d1%85-%d0%bb%d0%b8%d0%bd%d0%b7/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%be%d1%87%d0%ba%d0%b8-%d1%80%d0%b5%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b4%d0%bb%d1%8f-%d1%87%d0%b5/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d1%81%d0%ba%d0%be%d0%bb%d1%8c%d0%ba%d0%be-%d1%81%d1%82%d0%be%d1%8f%d1%82-%d0%bc%d1%83%d0%bb%d1%8c%d1%82%d0%b8%d1%84%d0%be%d0%ba%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b5-%d0%be%d1%87%d0%ba%d0%b8-%d0%b8-2/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%be%d1%87%d0%ba%d0%b8-%d0%bd%d0%b0-%d0%b4%d0%be%d0%bc-%d1%80%d0%b5%d0%b2%d0%be%d0%bb%d1%8e%d1%86%d0%b8%d1%8f-%d0%b2-%d0%bc%d0%b8%d1%80%d0%b5-%d0%be%d0%bf%d1%82%d0%b8%d0%ba%d0%b8/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/kontrol-miopii-detei/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bf%d1%80%d0%be%d0%b2%d0%b5%d1%80%d0%ba%d0%b0-%d0%b7%d1%80%d0%b5%d0%bd%d0%b8%d1%8f-%d0%b7%d0%b4%d0%be%d1%80%d0%be%d0%b2%d1%8c%d0%b5-%d0%b3%d0%bb%d0%b0%d0%b7-%d1%80%d0%b5%d0%b1%d0%b5%d0%bd/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bb%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bc%d0%b8%d0%be%d0%bf%d0%b8%d0%b8-%d1%83-%d0%b4%d0%b5%d1%82%d0%b5%d0%b9/,https://www.prizma-optic.co.il/ru/blog/,url,url,301
/%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d0%b0-%d0%bc%d0%be%d0%b1%d0%b8%d0%bb%d1%8c%d0%bd%d0%be%d0%b8-%d0%be%d0%bf%d1%82%d0%b8%d0%ba%d0%b8/,https://www.prizma-optic.co.il/ru/,url,url,301
/deal/,https://www.prizma-optic.co.il/ru/deal/,url,url,301
/account/,https://www.prizma-optic.co.il/ru/,url,url,301
/shop/,https://www.prizma-optic.co.il/ru/,url,url,301
/accessibility/,https://www.prizma-optic.co.il/ru/accessibility/,url,url,301
/brands/,https://www.prizma-optic.co.il/ru/,url,url,301
/%d0%be%d1%82%d0%b3%d1%80%d1%83%d0%b7%d0%ba%d0%b8-%d0%b8-%d0%b2%d0%be%d0%b7%d0%b2%d1%80%d0%b0%d1%82%d1%8b/,https://www.prizma-optic.co.il/ru/,url,url,301
/%d1%81%d0%b2%d0%be%d0%b4%d0%ba%d0%b0-%d0%be-%d0%bf%d0%be%d0%ba%d1%83%d0%bf%d0%ba%d0%b5/,https://www.prizma-optic.co.il/ru/,url,url,301
/cart/,https://www.prizma-optic.co.il/ru/,url,url,301
/%d0%bb%d0%b8%d0%bd%d0%b7%d1%8b/,https://www.prizma-optic.co.il/ru/,url,url,301
/%d1%81%d0%b2%d1%8f%d0%b7%d0%b0%d1%82%d1%8c%d1%81%d1%8f-%d1%81-%d0%bd%d0%b0%d0%bc%d0%b8/,https://www.prizma-optic.co.il/ru/,url,url,301
/%d0%b2%d0%be%d0%bf%d1%80%d0%be%d1%81%d1%8b-%d0%b8-%d0%be%d1%82%d0%b2%d0%b5%d1%82%d1%8b/,https://www.prizma-optic.co.il/ru/,url,url,301
/prizma-express-terms/,https://www.prizma-optic.co.il/ru/prizma-express-terms/,url,url,301
/terms/,https://www.prizma-optic.co.il/ru/terms/,url,url,301
/terms-branches/,https://www.prizma-optic.co.il/ru/terms-branches/,url,url,301
/checkout/,https://www.prizma-optic.co.il/ru/,url,url,301
/about/,https://www.prizma-optic.co.il/ru/about/,url,url,301
/lab/,https://www.prizma-optic.co.il/ru/lab/,url,url,301
/sales/,https://www.prizma-optic.co.il/ru/,url,url,301
/multifocal/,https://www.prizma-optic.co.il/ru/multi/,url,url,301
/prizmaexpress/,https://www.prizma-optic.co.il/ru/prizmaexpress/,url,url,301
/privacy/,https://www.prizma-optic.co.il/ru/privacy/,url,url,301
/product/%d7%91%d7%93%d7%99%d7%a7%d7%94-%d7%a2%d7%93%d7%a9%d7%95%d7%aa-%d7%9e%d7%92%d7%a2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg3355/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg3363/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg3325/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg0890s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/an4298/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/an4240/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorhypnotic2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ciara-g-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg4413/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/7152/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/lw40072u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/kz40140f/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/4432-u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ax2039s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/4086s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bb0162s-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bb0278s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bb0095s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bs030006/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bs043001/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bs004002/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bs032004/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bc0053s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bc0045s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/b4373-u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/b4291/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/4312/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/bys793/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/9106/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/665/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/8045/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/300/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/756-3/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/9109/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/757-3/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40192i-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40053i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40199i-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40157u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40208u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cl40188i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorpacific-s1u-3/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorsignature-s7f/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorsignature-s2u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorpacific-s1u-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorpacific-s1u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cd-su/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorblacksuit-s4i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cd-diamonds1i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorsignatureb1u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cdlinkn1u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorclubm3u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorclubm1u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorbobby/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/cd-diamondr1i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diormidnightb1i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorclan1/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dior0209s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorstellairebu/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorstonger/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorinclusion/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dioressentialru/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorpressure/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorchroma1/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/diorsideral1/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/catstyledior1/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dior0210s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg6187/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg5567-b/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg2288/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg4358/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/dg2276/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ea2144/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ea1086/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0221-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fe40007i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0343-s-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0384-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fe40033u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ffm0012-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0263-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0401-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ffm0025-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fe0323-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fe40012u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ffm0042-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fe40004u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fg40003u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fg40001u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fg40047u/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/fg40044/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gys968/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg0803s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg1033s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg1039s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg0941s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg1147s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg0889s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/gg0976s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h046/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h013/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h015/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h037/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h018/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h019-2/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h019/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h020/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/h006/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/ff0343-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/tonie-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/sheena-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/wendy-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/sparks-g-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/franny-s/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/kz40008i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/kz40067i/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/mk1096/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/mk2154/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/mk110b/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/no1sun-zane/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/decadessun-gisselle/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/no1sun-turner/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/litesun-eri/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/lessrim-jun/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9102/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9449/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9154/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9448/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9343/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/oo9471/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/p8930/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/p8921/,https://www.prizma-optic.co.il/ru/products/,url,url,301
/product/p8916/,https://www.prizma-optic.co.il/ru/products/,url,url,301
